仮面をかぶる　　　　　　　　　　　　　　かめんをかぶる　　　　　　　　　　　　　,D R.  N  ,
仮面を脱ぐ　　　　　　　　　　　　　　　かめんをぬぐ　　　　　　　　　　　　　　,D G.     ,
カモがネギをしょってくる　　　　　　　　かもがねぎをしょってくる　　　　　　　　,D 3.  P  ,
醸し出す　　　　　　　　　　　　　　　　かもしだす　　　　　　　　　　　　　　　,D S.  P  ,
かゆい所に手が届く　　　　　　　　　　　かゆいところにてがとどく　　　　　　　　,D K.  P  ,
かゆがる　　　　　　　　　　　　　　　　かゆがる　　　　　　　　　　　　　　　　,D R.   M ,
通い詰める　　　　　　　　　　　　　　　かよいつめる　　　　　　　　　　　　　　,D 1.   M ,
通わせる　　　　　　　　　　　　　　　　かよわせる　　　　　　　　　　　　　　　,D 1.     ,
体が空く　　　　　　　　　　　　　　　　からだがあく　　　　　　　　　　　　　　,D K.  P  ,
体が泳ぐ　　　　　　　　　　　　　　　　からだがおよぐ　　　　　　　　　　　　　,D G.     ,
体が続く　　　　　　　　　　　　　　　　からだがつづく　　　　　　　　　　　　　,D K.  P  ,
体が開く　　　　　　　　　　　　　　　　からだがひらく　　　　　　　　　　　　　,D K.     ,
体が参る　　　　　　　　　　　　　　　　からだがまいる　　　　　　　　　　　　　,D R.  N  ,
体が持つ　　　　　　　　　　　　　　　　からだがもつ　　　　　　　　　　　　　　,D T.  P  ,
体で覚える　　　　　　　　　　　　　　　からだでおぼえる　　　　　　　　　　　　,D 1.  P  ,
体に障る　　　　　　　　　　　　　　　　からだにさわる　　　　　　　　　　　　　,D R.  N  ,
体に響く　　　　　　　　　　　　　　　　からだにひびく　　　　　　　　　　　　　,D K.  N  ,
体の続く　　　　　　　　　　　　　　　　からだのつづく　　　　　　　　　　　　　,D K.  P  ,
体を空ける　　　　　　　　　　　　　　　からだをあける　　　　　　　　　　　　　,D 1.     ,
体を惜しむ　　　　　　　　　　　　　　　からだをおしむ　　　　　　　　　　　　　,D M.  N  ,
体を壊す　　　　　　　　　　　　　　　　からだをこわす　　　　　　　　　　　　　,D S.  N  ,
体を張る　　　　　　　　　　　　　　　　からだをはる　　　　　　　　　　　　　　,D R.     ,
空手形に終わる　　　　　　　　　　　　　からてがたにおわる　　　　　　　　　　　,D R.  N  ,
殻にこもる　　　　　　　　　　　　　　　からにこもる　　　　　　　　　　　　　　,D R.  N  ,
殻に閉じこもる　　　　　　　　　　　　　からにとじこもる　　　　　　　　　　　　,D R.  N  ,
空念仏に終わる　　　　　　　　　　　　　からねんぶつにおわる　　　　　　　　　　,D R.  N  ,
空振りに終わる　　　　　　　　　　　　　からぶりにおわる　　　　　　　　　　　　,D R.  N  ,
絡み合う　　　　　　　　　　　　　　　　からみあう　　　　　　　　　　　　　　　,D W.     ,
絡み付く　　　　　　　　　　　　　　　　からみつく　　　　　　　　　　　　　　　,D K.  N  ,
殻を破る　　　　　　　　　　　　　　　　からをやぶる　　　　　　　　　　　　　　,D R.  P  ,
借り上げる　　　　　　　　　　　　　　　かりあげる　　　　　　　　　　　　　　　,D 1.     ,
駆り集める　　　　　　　　　　　　　　　かりあつめる　　　　　　　　　　　　　　,D 1.   I ,
借り入れる　　　　　　　　　　　　　　　かりいれる　　　　　　　　　　　　　　　,D 1.   I ,
刈り入れる　　　　　　　　　　　　　　　かりいれる　　　　　　　　　　　　　　　,D 1.   I ,
借り受ける　　　　　　　　　　　　　　　かりうける　　　　　　　　　　　　　　　,D 1.   I ,
借りがある　　　　　　　　　　　　　　　かりがある　　　　　　　　　　　　　　　,D R.     ,
借り換える　　　　　　　　　　　　　　　かりかえる　　　　　　　　　　　　　　　,D 1.   I ,
借りができる　　　　　　　　　　　　　　かりができる　　　　　　　　　　　　　　,D 1.     ,
借り切る　　　　　　　　　　　　　　　　かりきる　　　　　　　　　　　　　　　　,D R.     ,
借り越す　　　　　　　　　　　　　　　　かりこす　　　　　　　　　　　　　　　　,D S.   I ,
刈り込む　　　　　　　　　　　　　　　　かりこむ　　　　　　　　　　　　　　　　,D M.     ,
借り倒す　　　　　　　　　　　　　　　　かりたおす　　　　　　　　　　　　　　　,D S.   I ,
狩り出す　　　　　　　　　　　　　　　　かりだす　　　　　　　　　　　　　　　　,D S.     ,
借り出す　　　　　　　　　　　　　　　　かりだす　　　　　　　　　　　　　　　　,D S.     ,
駆り出す　　　　　　　　　　　　　　　　かりだす　　　　　　　　　　　　　　　　,D S.     ,
刈り取る　　　　　　　　　　　　　　　　かりとる　　　　　　　　　　　　　　　　,D R.   I ,
借りを返す　　　　　　　　　　　　　　　かりをかえす　　　　　　　　　　　　　　,D S.  P  ,
借りを作る　　　　　　　　　　　　　　　かりをつくる　　　　　　　　　　　　　　,D R.  N  ,
枯れ死ぬ　　　　　　　　　　　　　　　　かれしぬ　　　　　　　　　　　　　　　　,D N.  NM ,
可愛がる　　　　　　　　　　　　　　　　かわいがる　　　　　　　　　　　　　　　,D R.  PI ,
可愛過ぎる　　　　　　　　　　　　　　　かわいすぎる　　　　　　　　　　　　　　,D 1.  P  ,
渇きを癒やす　　　　　　　　　　　　　　かわきをいやす　　　　　　　　　　　　　,D S.  P  ,
渇きを覚える　　　　　　　　　　　　　　かわきをおぼえる　　　　　　　　　　　　,D 1.  N  ,
川の字に寝る　　　　　　　　　　　　　　かわのじにねる　　　　　　　　　　　　　,D 1.     ,
変わり果てる　　　　　　　　　　　　　　かわりはてる　　　　　　　　　　　　　　,D 1.   M ,
変われば変わるものだ　　　　　　　　　　かわればかわるものだ　　　　　　　　　　,F Y.     ,
我を折る　　　　　　　　　　　　　　　　がをおる　　　　　　　　　　　　　　　　,D R.  PI ,
我を通す　　　　　　　　　　　　　　　　がをとおす　　　　　　　　　　　　　　　,D S.  PI ,
我を張る　　　　　　　　　　　　　　　　がをはる　　　　　　　　　　　　　　　　,D R.  NI ,
棺おけに片足をつっこむ　　　　　　　　　かんおけにかたあしをつっこむ　　　　　　,D M.  N  ,
考えが熟す　　　　　　　　　　　　　　　かんがえがじゅくす　　　　　　　　　　　,D S.  P  ,
考えが揺れる　　　　　　　　　　　　　　かんがえがゆれる　　　　　　　　　　　　,D 1.  N  ,
考え込む　　　　　　　　　　　　　　　　かんがえこむ　　　　　　　　　　　　　　,D M.   I ,
考え出す　　　　　　　　　　　　　　　　かんがえだす　　　　　　　　　　　　　　,D S.  P  ,
